Pavarde            Vardas       Galutinis
Kazlauskas         8771Vardenis6.24
Kavaliauskas       8773Vardenis9.44
Kazlauskas         8774Vardenis8.08
Navickas           8775Vardenis7.44
Butkus             8776Vardenis5.12
Urbonas            8778Vardenis7.84
Petrauskas         8780Vardenis7.76
Kavaliauskas       8781Vardenis7.48
Butkus             8783Vardenis8.00
Jankauskas         8784Vardenis6.60
Navickas           8785Vardenis5.64
Vasiliauskas       8788Vardenis8.68
Petrauskas         8789Vardenis5.28
Vasiliauskas       8792Vardenis7.24
Petrauskas         8795Vardenis5.68
Petrauskas         8796Vardenis7.28
Navickas           8799Vardenis6.40
Kazlauskas         8802Vardenis5.68
Butkus             8804Vardenis7.28
Urbonas            8805Vardenis8.56
Pranevicius        8806Vardenis5.56
Jankauskas         8807Vardenis6.04
Kazlauskas         8808Vardenis8.16
Navickas           8810Vardenis7.56
Ramanauskas        8815Vardenis5.04
Kazlauskas         8816Vardenis5.96
Kavaliauskas       8819Vardenis8.36
Butkus             8821Vardenis6.88
Butkus             8822Vardenis7.84
Petrauskas         8823Vardenis5.64
Ramanauskas        8824Vardenis7.32
Kavaliauskas       8825Vardenis6.92
Butkus             8827Vardenis7.08
Kazlauskas         8828Vardenis7.60
Kazlauskas         8835Vardenis7.52
Navickas           8837Vardenis6.80
Butkus             8839Vardenis5.04
Petrauskas         8840Vardenis6.28
Urbonas            8845Vardenis5.76
Urbonas            8847Vardenis6.16
Petrauskas         8848Vardenis7.12
Urbonas            8850Vardenis6.64
Navickas           8851Vardenis7.28
Kavaliauskas       8852Vardenis5.64
Kavaliauskas       8857Vardenis6.36
Petrauskas         8858Vardenis5.36
Kazlauskas         8859Vardenis5.24
Kavaliauskas       8860Vardenis7.92
Kavaliauskas       8861Vardenis7.24
Kazlauskas         8862Vardenis6.60
Kavaliauskas       8868Vardenis6.92
Urbonas            8871Vardenis6.72
Ramanauskas        8873Vardenis5.20
Vasiliauskas       8875Vardenis8.96
Urbonas            8878Vardenis6.08
Kazlauskas         8879Vardenis5.72
Kavaliauskas       8880Vardenis8.04
Kazlauskas         8884Vardenis6.32
Petrauskas         8886Vardenis8.52
Pranevicius        8887Vardenis6.64
Vasiliauskas       8888Vardenis5.08
Navickas           8890Vardenis8.00
Jankauskas         8891Vardenis6.88
Pranevicius        8892Vardenis5.84
Butkus             8893Vardenis6.08
Jankauskas         8895Vardenis6.00
Butkus             8896Vardenis5.28
Pranevicius        8898Vardenis7.76
Petrauskas         8900Vardenis5.80
Navickas           8901Vardenis7.48
Kazlauskas         8906Vardenis5.68
Jankauskas         8910Vardenis5.92
Pranevicius        8911Vardenis8.00
Petrauskas         8912Vardenis6.44
Jankauskas         8913Vardenis5.36
Kavaliauskas       8914Vardenis7.16
Jankauskas         8915Vardenis5.52
Petrauskas         8916Vardenis8.04
Jankauskas         8917Vardenis7.52
Pranevicius        8918Vardenis6.76
Pranevicius        8919Vardenis7.88
Ramanauskas        8920Vardenis7.08
Urbonas            8922Vardenis7.04
Petrauskas         8923Vardenis7.44
Navickas           8924Vardenis7.88
Kazlauskas         8925Vardenis6.32
Ramanauskas        8927Vardenis6.20
Kavaliauskas       8928Vardenis7.84
Kavaliauskas       8930Vardenis7.12
Jankauskas         8932Vardenis5.44
Kazlauskas         8933Vardenis7.80
Butkus             8934Vardenis8.40
Urbonas            8935Vardenis5.96
Ramanauskas        8936Vardenis6.44
Kazlauskas         8938Vardenis6.40
Kavaliauskas       8940Vardenis7.56
Pranevicius        8942Vardenis8.08
Vasiliauskas       8943Vardenis5.48
Ramanauskas        8945Vardenis5.60
Kavaliauskas       8946Vardenis8.04
Navickas           8948Vardenis6.20
Navickas           8949Vardenis6.96
Ramanauskas        8952Vardenis6.92
Jankauskas         8953Vardenis5.16
Butkus             8955Vardenis7.72
Navickas           8957Vardenis5.88
Navickas           8961Vardenis9.04
Urbonas            8963Vardenis7.52
Petrauskas         8964Vardenis6.92
Pranevicius        8965Vardenis5.52
Kavaliauskas       8966Vardenis7.00
Pranevicius        8967Vardenis6.12
Jankauskas         8968Vardenis5.76
Kavaliauskas       8970Vardenis7.32
Navickas           8972Vardenis5.48
Vasiliauskas       8973Vardenis5.84
Vasiliauskas       8976Vardenis7.28
Petrauskas         8977Vardenis5.72
Navickas           8978Vardenis5.80
Butkus             8979Vardenis7.36
Vasiliauskas       8982Vardenis7.40
Urbonas            8986Vardenis5.32
Navickas           8987Vardenis9.20
Navickas           8990Vardenis5.24
Butkus             8993Vardenis5.20
Vasiliauskas       8994Vardenis6.88
Jankauskas         8999Vardenis5.56
Navickas           9000Vardenis7.84
Ramanauskas        9002Vardenis7.32
Navickas           9006Vardenis8.12
Jankauskas         9007Vardenis7.52
Kazlauskas         9008Vardenis7.56
Vasiliauskas       9009Vardenis7.08
Urbonas            9011Vardenis5.60
Vasiliauskas       9013Vardenis8.44
Ramanauskas        9017Vardenis7.52
Jankauskas         9021Vardenis8.16
Butkus             9022Vardenis5.92
Ramanauskas        9024Vardenis5.16
Ramanauskas        9026Vardenis6.04
Ramanauskas        9030Vardenis7.52
Kavaliauskas       9031Vardenis5.52
Petrauskas         9032Vardenis7.20
Ramanauskas        9033Vardenis6.04
Butkus             9037Vardenis5.28
Kavaliauskas       9038Vardenis7.80
Kavaliauskas       9040Vardenis6.92
Petrauskas         9042Vardenis7.04
Pranevicius        9045Vardenis5.40
Kavaliauskas       9046Vardenis7.56
Urbonas            9047Vardenis6.52
Urbonas            9051Vardenis6.36
Navickas           9052Vardenis7.64
Petrauskas         9055Vardenis7.20
Petrauskas         9056Vardenis5.28
Navickas           9058Vardenis8.08
Pranevicius        9059Vardenis7.20
Ramanauskas        9060Vardenis7.44
Petrauskas         9061Vardenis8.80
Ramanauskas        9062Vardenis6.08
Pranevicius        9065Vardenis6.20
Pranevicius        9066Vardenis5.96
Pranevicius        9067Vardenis6.00
Kavaliauskas       9069Vardenis7.44
Vasiliauskas       9070Vardenis8.32
Navickas           9071Vardenis5.92
Jankauskas         9073Vardenis5.60
Pranevicius        9074Vardenis7.20
Vasiliauskas       9076Vardenis6.32
Kazlauskas         9077Vardenis7.68
Butkus             9078Vardenis7.08
Kazlauskas         9080Vardenis6.32
Jankauskas         9081Vardenis6.52
Urbonas            9083Vardenis5.92
Jankauskas         9084Vardenis6.96
Butkus             9087Vardenis7.44
Ramanauskas        9088Vardenis6.68
Ramanauskas        9089Vardenis7.56
Jankauskas         9090Vardenis8.00
Vasiliauskas       9091Vardenis8.40
Jankauskas         9093Vardenis7.80
Petrauskas         9095Vardenis5.12
Pranevicius        9097Vardenis5.68
Jankauskas         9098Vardenis5.84
Vasiliauskas       9100Vardenis7.60
Kavaliauskas       9102Vardenis6.28
Vasiliauskas       9104Vardenis5.96
Ramanauskas        9107Vardenis5.64
Ramanauskas        9108Vardenis5.32
Urbonas            9109Vardenis6.88
Urbonas            9110Vardenis6.72
Kavaliauskas       9115Vardenis6.96
Butkus             9116Vardenis7.88
Urbonas            9117Vardenis5.16
Navickas           9118Vardenis7.36
Butkus             9119Vardenis6.60
Kavaliauskas       9121Vardenis5.36
Navickas           9122Vardenis7.84
Vasiliauskas       9124Vardenis6.28
Petrauskas         9129Vardenis7.76
Petrauskas         9131Vardenis6.04
Pranevicius        9135Vardenis8.08
Vasiliauskas       9136Vardenis8.32
Petrauskas         9138Vardenis5.40
Ramanauskas        9139Vardenis7.44
Urbonas            9140Vardenis5.20
Pranevicius        9142Vardenis6.80
Kavaliauskas       9144Vardenis6.04
Kazlauskas         9146Vardenis8.96
Petrauskas         9150Vardenis7.24
Urbonas            9151Vardenis6.12
Jankauskas         9152Vardenis7.68
Butkus             9154Vardenis8.16
Kazlauskas         9156Vardenis8.08
Pranevicius        9157Vardenis6.76
Butkus             9159Vardenis7.56
Kavaliauskas       9160Vardenis6.96
Pranevicius        9161Vardenis5.60
Ramanauskas        9163Vardenis7.96
Kavaliauskas       9164Vardenis7.24
Butkus             9167Vardenis6.72
Petrauskas         9168Vardenis6.16
Navickas           9174Vardenis8.16
Urbonas            9175Vardenis6.08
Pranevicius        9176Vardenis6.60
Kazlauskas         9177Vardenis6.24
Urbonas            9178Vardenis7.64
Ramanauskas        9180Vardenis7.32
Kavaliauskas       9181Vardenis5.80
Kavaliauskas       9183Vardenis7.84
Butkus             9184Vardenis7.44
Urbonas            9186Vardenis7.72
Kavaliauskas       9187Vardenis7.72
Kavaliauskas       9188Vardenis7.56
Butkus             9189Vardenis5.64
Urbonas            9191Vardenis5.20
Butkus             9192Vardenis6.72
Vasiliauskas       9194Vardenis5.40
Jankauskas         9195Vardenis6.56
Vasiliauskas       9196Vardenis7.60
Vasiliauskas       9198Vardenis5.36
Kavaliauskas       9199Vardenis6.64
Butkus             9200Vardenis6.92
Ramanauskas        9203Vardenis5.88
Urbonas            9204Vardenis5.76
Kazlauskas         9205Vardenis6.80
Navickas           9207Vardenis7.12
Kazlauskas         9209Vardenis6.56
Pranevicius        9210Vardenis8.20
Pranevicius        9211Vardenis5.36
Petrauskas         9212Vardenis6.72
Kazlauskas         9216Vardenis7.84
Kavaliauskas       9220Vardenis7.52
Ramanauskas        9223Vardenis5.36
Vasiliauskas       9224Vardenis8.16
Jankauskas         9227Vardenis8.52
Jankauskas         9228Vardenis7.44
Navickas           9229Vardenis9.44
Vasiliauskas       9230Vardenis8.12
Pranevicius        9231Vardenis7.16
Kavaliauskas       9232Vardenis6.36
Kazlauskas         9233Vardenis6.08
Vasiliauskas       9234Vardenis7.20
Navickas           9236Vardenis5.08
Urbonas            9237Vardenis7.04
Ramanauskas        9240Vardenis5.60
Kazlauskas         9242Vardenis6.08
Butkus             9244Vardenis8.40
Butkus             9247Vardenis5.68
Urbonas            9250Vardenis7.96
Urbonas            9251Vardenis6.32
Pranevicius        9253Vardenis7.40
Pranevicius        9254Vardenis5.76
Butkus             9256Vardenis6.20
Ramanauskas        9257Vardenis7.24
Petrauskas         9259Vardenis5.32
Navickas           9261Vardenis5.84
Petrauskas         9262Vardenis6.52
Navickas           9265Vardenis7.80
Pranevicius        9266Vardenis5.84
Kazlauskas         9268Vardenis7.52
Kazlauskas         9269Vardenis6.12
Petrauskas         9271Vardenis7.84
Urbonas            9273Vardenis7.60
Kavaliauskas       9274Vardenis6.92
Jankauskas         9275Vardenis6.16
Jankauskas         9277Vardenis6.08
Petrauskas         9278Vardenis8.48
Jankauskas         9281Vardenis5.60
Urbonas            9282Vardenis6.44
Vasiliauskas       9283Vardenis5.28
Navickas           9284Vardenis5.56
Kazlauskas         9287Vardenis8.00
Urbonas            9288Vardenis8.24
Petrauskas         9289Vardenis7.20
Kavaliauskas       9290Vardenis8.24
Jankauskas         9291Vardenis7.40
Kavaliauskas       9292Vardenis6.92
Pranevicius        9296Vardenis7.32
Urbonas            9297Vardenis7.16
Jankauskas         9298Vardenis6.72
Butkus             9300Vardenis6.12
Pranevicius        9301Vardenis7.00
Ramanauskas        9303Vardenis6.36
Vasiliauskas       9306Vardenis6.24
Jankauskas         9312Vardenis5.76
Jankauskas         9313Vardenis8.08
Navickas           9315Vardenis7.08
Kavaliauskas       9316Vardenis8.64
Butkus             9318Vardenis7.84
Kavaliauskas       9320Vardenis5.76
Jankauskas         9321Vardenis8.32
Kavaliauskas       9322Vardenis5.24
Kazlauskas         9323Vardenis5.24
Butkus             9324Vardenis6.04
Navickas           9326Vardenis6.00
Kavaliauskas       9328Vardenis6.48
Jankauskas         9329Vardenis5.72
Urbonas            9330Vardenis5.28
Ramanauskas        9331Vardenis7.28
Ramanauskas        9338Vardenis8.40
Vasiliauskas       9339Vardenis5.88
Ramanauskas        9340Vardenis6.80
Petrauskas         9341Vardenis5.40
Kavaliauskas       9347Vardenis7.12
Kazlauskas         9348Vardenis8.32
Petrauskas         9350Vardenis5.32
Kavaliauskas       9353Vardenis9.04
Butkus             9354Vardenis7.04
Jankauskas         9356Vardenis6.44
Ramanauskas        9357Vardenis7.88
Petrauskas         9358Vardenis7.48
Butkus             9359Vardenis5.04
Kazlauskas         9362Vardenis5.60
Vasiliauskas       9363Vardenis7.08
Petrauskas         9364Vardenis7.96
Vasiliauskas       9365Vardenis5.60
Urbonas            9367Vardenis8.56
Kazlauskas         9368Vardenis5.08
Navickas           9369Vardenis6.96
Butkus             9370Vardenis6.96
Navickas           9371Vardenis5.60
Butkus             9373Vardenis7.92
Jankauskas         9375Vardenis6.88
Navickas           9376Vardenis7.32
Kazlauskas         9377Vardenis6.04
Urbonas            9381Vardenis5.76
Butkus             9383Vardenis6.84
Vasiliauskas       9384Vardenis5.04
Petrauskas         9388Vardenis8.00
Kavaliauskas       9389Vardenis6.36
Ramanauskas        9390Vardenis6.56
Petrauskas         9391Vardenis6.72
Navickas           9392Vardenis8.00
Urbonas            9393Vardenis5.36
Navickas           9396Vardenis5.60
Pranevicius        9398Vardenis8.64
Kavaliauskas       9400Vardenis6.80
Kazlauskas         9401Vardenis6.04
Kavaliauskas       9402Vardenis7.20
Kazlauskas         9404Vardenis6.56
Ramanauskas        9405Vardenis7.20
Ramanauskas        9408Vardenis6.72
Vasiliauskas       9409Vardenis6.24
Urbonas            9411Vardenis5.84
Kavaliauskas       9414Vardenis5.72
Kavaliauskas       9416Vardenis6.36
Jankauskas         9419Vardenis7.20
Kazlauskas         9420Vardenis5.48
Vasiliauskas       9423Vardenis6.32
Kazlauskas         9424Vardenis8.28
Vasiliauskas       9425Vardenis5.96
Ramanauskas        9427Vardenis7.40
Jankauskas         9429Vardenis7.64
Kavaliauskas       9430Vardenis6.88
Petrauskas         9431Vardenis7.64
Jankauskas         9433Vardenis5.28
Kazlauskas         9434Vardenis8.72
Urbonas            9435Vardenis6.24
Kavaliauskas       9436Vardenis8.12
Kazlauskas         9439Vardenis7.32
Urbonas            9440Vardenis7.12
Vasiliauskas       9441Vardenis8.64
Urbonas            9442Vardenis8.80
Petrauskas         9443Vardenis5.04
Pranevicius        9445Vardenis6.32
Petrauskas         9447Vardenis7.48
Urbonas            9448Vardenis7.92
Jankauskas         9450Vardenis8.64
Urbonas            9452Vardenis8.08
Ramanauskas        9453Vardenis5.32
Kazlauskas         9456Vardenis8.76
Pranevicius        9457Vardenis6.64
Urbonas            9459Vardenis8.00
Pranevicius        9460Vardenis5.80
Butkus             9461Vardenis5.12
Kavaliauskas       9462Vardenis5.96
Kazlauskas         9463Vardenis8.04
Vasiliauskas       9465Vardenis5.80
Butkus             9466Vardenis7.68
Pranevicius        9467Vardenis7.96
Butkus             9468Vardenis8.40
Urbonas            9469Vardenis8.40
Urbonas            9471Vardenis6.88
Kazlauskas         9475Vardenis7.16
Vasiliauskas       9476Vardenis6.96
Petrauskas         9479Vardenis8.04
Petrauskas         9480Vardenis6.72
Vasiliauskas       9483Vardenis8.72
Urbonas            9484Vardenis5.52
Navickas           9486Vardenis5.24
Kavaliauskas       9487Vardenis7.60
Ramanauskas        9488Vardenis8.08
Kazlauskas         9489Vardenis8.28
Petrauskas         9490Vardenis7.76
Kavaliauskas       9492Vardenis7.72
Pranevicius        9493Vardenis5.20
Urbonas            9494Vardenis5.84
Kavaliauskas       9495Vardenis5.40
Navickas           9496Vardenis7.80
Urbonas            9497Vardenis8.24
Jankauskas         9498Vardenis5.20
Jankauskas         9499Vardenis6.40
Ramanauskas        9500Vardenis6.56
Petrauskas         9501Vardenis7.76
Kavaliauskas       9502Vardenis7.00
Navickas           9504Vardenis8.00
Ramanauskas        9505Vardenis5.52
Ramanauskas        9507Vardenis6.96
Ramanauskas        9508Vardenis8.40
Jankauskas         9509Vardenis5.72
Butkus             9510Vardenis5.60
Petrauskas         9516Vardenis5.08
Jankauskas         9517Vardenis6.08
Navickas           9518Vardenis7.36
Vasiliauskas       9519Vardenis7.52
Ramanauskas        9520Vardenis6.40
Ramanauskas        9521Vardenis6.00
Ramanauskas        9524Vardenis5.68
Kavaliauskas       9525Vardenis6.96
Urbonas            9526Vardenis7.32
Butkus             9527Vardenis6.56
Kavaliauskas       9528Vardenis7.92
Pranevicius        9530Vardenis8.32
Urbonas            9531Vardenis8.40
Jankauskas         9532Vardenis7.20
Kavaliauskas       9535Vardenis6.84
Kavaliauskas       9536Vardenis7.04
Ramanauskas        9537Vardenis5.64
Pranevicius        9538Vardenis7.68
Navickas           9540Vardenis6.72
Kavaliauskas       9541Vardenis7.56
Pranevicius        9543Vardenis6.68
Navickas           9544Vardenis5.84
Vasiliauskas       9545Vardenis6.76
Petrauskas         9547Vardenis7.84
Jankauskas         9551Vardenis6.16
Urbonas            9552Vardenis7.00
Jankauskas         9553Vardenis8.64
Ramanauskas        9555Vardenis8.80
Kazlauskas         9557Vardenis7.44
Kavaliauskas       9558Vardenis7.80
Ramanauskas        9559Vardenis6.28
Navickas           9561Vardenis5.00
Kavaliauskas       9563Vardenis5.20
Kavaliauskas       9564Vardenis6.52
Ramanauskas        9565Vardenis7.16
Urbonas            9567Vardenis5.92
Kavaliauskas       9571Vardenis6.00
Jankauskas         9576Vardenis6.20
Kazlauskas         9577Vardenis5.04
Navickas           9578Vardenis5.64
Jankauskas         9582Vardenis6.84
Pranevicius        9583Vardenis7.16
Pranevicius        9585Vardenis5.08
